FILE,DATE,TARGET,FILTER,EXPTIME,RA,DEC,FP1_RA,FP1_DEC,FP2_RA,FP2_DEC,FP3_RA,FP3_DEC,FP4_RA,FP4_DEC,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,NAXIS1,NAXIS2
2024-03-06T23-24-51_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0054.fits,2024-03-06T23:24:51.656,M 3,L,20.0,205.5474691926,28.36377990753,205.86664418702767,27.99345450244433,205.23149581288925,27.99147702165025,205.2260611440089,28.73335683861097,205.8656651302496,28.7353492324125,RA---TAN,DEC--TAN,205.5474691926,28.36377990753,2328.5,1760.5,-6.062224386357e-07,-0.0001593797975802,0.0001593789721888,-5.640624385795e-07,4656,3520
2024-03-06T23-25-12_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0055.fits,2024-03-06T23:25:12.347,M 3,L,20.0,205.5476753106,28.36405348998,205.8668586417652,27.99380107248054,205.2316661186652,27.991905458526823,205.22625928360708,28.7335573906542,205.86590640859703,28.735467791629542,RA---TAN,DEC--TAN,205.5476753106,28.36405348998,2328.5,1760.5,-6.01054440745e-07,-0.0001593903014727,0.0001593300013315,-5.407792421032e-07,4656,3520
2024-03-06T23-25-33_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0056.fits,2024-03-06T23:25:33.154,M 3,L,20.0,205.5474895023,28.36393608665,205.86657848972385,27.99365119196204,205.2315931329044,27.99168060244158,205.22616829193893,28.733472908514944,205.86560761936263,28.735458365386933,RA---TAN,DEC--TAN,205.5474895023,28.36393608665,2328.5,1760.5,-6.045188264187e-07,-0.000159338593973,0.0001593601656071,-5.620976286611e-07,4656,3520
2024-03-06T23-26-48_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0058.fits,2024-03-06T23:26:48.065,M 3,L,20.0,205.5431498961,28.36014476669,205.86210587418043,27.98986349832816,205.22711233036145,27.987878814357884,205.2219629998293,28.72967865154095,205.8614099104953,28.73167692237039,RA---TAN,DEC--TAN,205.5431498961,28.36014476669,2328.5,1760.5,-5.525141942293e-07,-0.0001593462583377,0.0001593616460631,-5.659239663456e-07,4656,3520
2024-03-06T23-27-08_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0059.fits,2024-03-06T23:27:08.791,M 3,L,20.0,205.543520395,28.36028196917,205.8626352807633,27.98999231465981,205.2275609170016,27.98794064715031,205.2221734182384,28.729823492777733,205.86170223827304,28.73188985373276,RA---TAN,DEC--TAN,205.543520395,28.36028196917,2328.5,1760.5,-5.974347835186e-07,-0.0001593663987422,0.0001593795986913,-5.851146890438e-07,4656,3520
BAD_2024-03-06T23-28-34_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0000.fits,2024-03-06T23:28:34.358,M 3,R,45.0,205.5423572775,28.36664717794,205.86148522404463,27.9964390274224,205.22648538520303,27.99463688309677,205.22099704743871,28.73610702698313,205.8604495278184,28.737924338217315,RA---TAN,DEC--TAN,205.5423572775,28.36664717794,2328.5,1760.5,-6.166312339416e-07,-0.0001593379797118,0.0001592909861479,-5.142694396943e-07,4656,3520
2024-03-06T23-29-20_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0001.fits,2024-03-06T23:29:20.270,M 3,R,45.0,205.5418006038,28.36689948494,205.8608108252031,27.99657473374969,205.2258635917824,27.994765505100776,205.22055819109352,28.73647648062328,205.85995919585704,28.7383000218982,RA---TAN,DEC--TAN,205.5418006038,28.36689948494,2328.5,1760.5,-5.819422116078e-07,-0.0001593245865988,0.0001593426330634,-5.161632119239e-07,4656,3520
2024-03-06T23-30-06_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0002.fits,2024-03-06T23:30:06.154,M 3,R,45.0,205.5420699898,28.3674853136,205.8610341155356,27.997207374902487,205.2260126639825,27.99526573987631,205.2208742233156,28.737015703372453,205.86035030800392,28.73897087456961,RA---TAN,DEC--TAN,205.5420699898,28.3674853136,2328.5,1760.5,-5.502976165019e-07,-0.000159342372856,0.0001593509262198,-5.536828892098e-07,4656,3520
2024-03-06T23-30-51_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0003.fits,2024-03-06T23:30:51.882,M 3,R,45.0,205.5424057589,28.36712810704,205.8614101500686,27.9967967286538,205.2263280548981,27.99492731369149,205.22116915564592,28.73671175319292,205.86070645240773,28.738594799320595,RA---TAN,DEC--TAN,205.5424057589,28.36712810704,2328.5,1760.5,-5.541127585633e-07,-0.000159358144349,0.0001593583435501,-5.331721090966e-07,4656,3520
2024-03-06T23-31-37_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0004.fits,2024-03-06T23:31:37.724,M 3,R,45.0,205.5425144684,28.36718821553,205.8615133902373,27.996919083396648,205.2264996953872,27.99504485478435,205.2212837439438,28.73670964090444,205.86075145029227,28.73859776726696,RA---TAN,DEC--TAN,205.5425144684,28.36718821553,2328.5,1760.5,-5.650095505749e-07,-0.0001593408021875,0.000159332665908,-5.345773799326e-07,4656,3520
2024-03-06T23-32-23_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0005.fits,2024-03-06T23:32:23.498,M 3,R,45.0,205.5426611383,28.36705117886,205.8616206034868,27.996811331390365,205.22668814000875,27.99491766695769,205.2214703360758,28.736543507312525,205.86085598047816,28.73845107821517,RA---TAN,DEC--TAN,205.5426611383,28.36705117886,2328.5,1760.5,-5.654390318747e-07,-0.0001593205921571,0.0001593242992967,-5.401020224977e-07,4656,3520
2024-03-06T23-33-09_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0006.fits,2024-03-06T23:33:09.320,M 3,R,45.0,205.5429063271,28.36707920403,205.86198813716223,27.996549577951505,205.22717200976192,27.994389647591145,205.22159056822747,28.73686073295346,205.8608641483493,28.73903624766146,RA---TAN,DEC--TAN,205.5429063271,28.36707920403,2328.5,1760.5,-6.337748658043e-07,-0.0001592919895191,0.0001595060669535,-6.160063289151e-07,4656,3520
2024-03-06T23-33-55_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0007.fits,2024-03-06T23:33:55.090,M 3,R,45.0,205.5427975235,28.36728150609,205.8617775417942,27.99699131947358,205.2268228309796,27.99511348028863,205.22158569838007,28.73682407264686,205.86099430022827,28.738715907081,RA---TAN,DEC--TAN,205.5427975235,28.36728150609,2328.5,1760.5,-5.69024332076e-07,-0.0001593258976489,0.0001593425167124,-5.356171000775e-07,4656,3520
2024-03-06T23-35-03_M 3_LIGHT-R_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0008.fits,2024-03-06T23:35:03.085,M 3,R,45.0,205.5455860412,28.36750664879,205.8645790840528,27.99727046216637,205.22966699976496,27.99535368941455,205.2243614064985,28.736995151157,205.86372670685216,28.73892623812931,RA---TAN,DEC--TAN,205.5455860412,28.36750664879,2328.5,1760.5,-5.820281915881e-07,-0.000159314816671,0.0001593276989629,-5.467261700939e-07,4656,3520
2024-03-06T23-37-04_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0000.fits,2024-03-06T23:37:04.734,M 3,G,45.0,205.5455131354,28.36779242315,205.8644265267432,27.99744955353308,205.2294552671719,27.99559787311862,205.2243680358065,28.73738797539473,205.8637938782805,28.739252953026305,RA---TAN,DEC--TAN,205.5455131354,28.36779242315,2328.5,1760.5,-5.406203426258e-07,-0.0001593293545363,0.00015935952338,-5.28085444814e-07,4656,3520
2024-03-06T23-37-50_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0001.fits,2024-03-06T23:37:50.472,M 3,G,45.0,205.5451105966,28.367101798,205.86413675233976,27.99683114399508,205.22908581417803,27.99489803986142,205.2238524469548,28.73662461905064,205.86335801240512,28.73857170127966,RA---TAN,DEC--TAN,205.5451105966,28.367101798,2328.5,1760.5,-5.682441621696e-07,-0.0001593503214543,0.0001593459501498,-5.513203350257e-07,4656,3520
2024-03-06T23-38-36_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0002.fits,2024-03-06T23:38:36.236,M 3,G,45.0,205.5445566672,28.36664302359,205.86354325554595,27.996340798040272,205.22855798974643,27.99446162811665,205.22333821292827,28.736197609183183,205.86277761798056,28.738090693553907,RA---TAN,DEC--TAN,205.5445566672,28.36664302359,2328.5,1760.5,-5.657235122799e-07,-0.0001593345277357,0.0001593479626553,-5.3598397706e-07,4656,3520
2024-03-06T23-39-22_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0003.fits,2024-03-06T23:39:22.023,M 3,G,45.0,205.5446917008,28.36726783016,205.86314566943207,27.99717853295009,205.2283539876504,27.995312570879044,205.2240108140212,28.73661197421265,205.86325276715883,28.738487781143995,RA---TAN,DEC--TAN,205.5446917008,28.36726783016,2328.5,1760.5,-4.003810182556e-07,-0.0001592847018252,0.0001592537317734,-5.316611357063e-07,4656,3520
2024-03-06T23-40-07_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0004.fits,2024-03-06T23:40:07.746,M 3,G,45.0,205.5447359674,28.36754664403,205.8636881284773,27.997244928302468,205.2287575707493,27.9953794784018,205.22355209943663,28.73710086551557,205.8629364937657,28.738980163148188,RA---TAN,DEC--TAN,205.5447359674,28.36754664403,2328.5,1760.5,-5.630430732115e-07,-0.0001593194530981,0.0001593448197711,-5.320755778841e-07,4656,3520
2024-03-06T23-40-53_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0005.fits,2024-03-06T23:40:53.451,M 3,G,45.0,205.5446956863,28.36696729971,205.86368201119063,27.996652496824925,205.228721565308,27.994847243270463,205.2234773908696,28.736534458073752,205.8628915705541,28.738353740002346,RA---TAN,DEC--TAN,205.5446956863,28.36696729971,2328.5,1760.5,-5.703717160603e-07,-0.000159327784018,0.0001593374979943,-5.149937728564e-07,4656,3520
2024-03-06T23-41-39_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0006.fits,2024-03-06T23:41:39.310,M 3,G,45.0,205.5450448119,28.36704040708,205.8638917220836,27.99667109740052,205.22902781989143,27.99485772018044,205.2239665679841,28.736662723581595,205.86328425050257,28.73848927663714,RA---TAN,DEC--TAN,205.5450448119,28.36704040708,2328.5,1760.5,-5.357889523111e-07,-0.0001593035383269,0.0001593627107919,-5.171831553797e-07,4656,3520
2024-03-06T23-42-25_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0007.fits,2024-03-06T23:42:25.025,M 3,G,45.0,205.5453481885,28.3676217675,205.86431746750807,27.997396268979266,205.22931640846133,27.995479958105427,205.22414753750428,28.73709969131381,205.86360232780964,28.73902968154352,RA---TAN,DEC--TAN,205.5453481885,28.3676217675,2328.5,1760.5,-5.561342804542e-07,-0.0001593369566613,0.0001593229634033,-5.465060979738e-07,4656,3520
2024-03-06T23-43-52_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0008.fits,2024-03-06T23:43:52.792,M 3,G,45.0,205.5436982337,28.37233350373,205.8627418779461,28.002016403384047,205.2278165402276,28.00021030476118,205.22242170314465,28.74190259774518,205.86180155976248,28.74372342439589,RA---TAN,DEC--TAN,205.5436982337,28.37233350373,2328.5,1760.5,-5.987471347415e-07,-0.0001593110447538,0.0001593386638552,-5.153318117496e-07,4656,3520
2024-03-06T23-44-38_M 3_LIGHT-G_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0009.fits,2024-03-06T23:44:38.498,M 3,G,45.0,205.5440152185,28.3724230064,205.8629819301303,28.0021218901626,205.2280986771618,28.00029231713212,205.222816246318,28.741976475676093,205.8621536902812,28.743820253941987,RA---TAN,DEC--TAN,205.5440152185,28.3724230064,2328.5,1760.5,-5.775305433931e-07,-0.0001593003464666,0.0001593368598065,-5.219298183668e-07,4656,3520
BAD_2024-03-06T23-45-49_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0000.fits,2024-03-06T23:45:49.711,M 3,B,45.0,205.5442849819,28.37209195775,205.8632610184553,28.00175400119261,205.2283047645,27.99998263904356,205.22307642751247,28.74168222884979,205.86248741769987,28.74346754496472,RA---TAN,DEC--TAN,205.5442849819,28.37209195775,2328.5,1760.5,-5.67255668547e-07,-0.0001593191649823,0.0001593401485572,-5.053518386451e-07,4656,3520
2024-03-06T23-46-35_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0001.fits,2024-03-06T23:46:35.471,M 3,B,45.0,205.5441584231,28.37274172626,205.8631615763204,28.00244215213958,205.228277510854,28.00047167101436,205.2229227343652,28.742293477071414,205.8622618811602,28.74427849785995,RA---TAN,DEC--TAN,205.5441584231,28.37274172626,2328.5,1760.5,-5.911200432121e-07,-0.0001593001815797,0.0001593664672592,-5.620209868349e-07,4656,3520
2024-03-06T23-47-21_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0002.fits,2024-03-06T23:47:21.203,M 3,B,45.0,205.5443488587,28.37200525677,205.8632933760196,28.00169429472497,205.2283824108528,27.99985128239662,205.2231722152577,28.741568682995425,205.86253768811207,28.74342556445493,RA---TAN,DEC--TAN,205.5443488587,28.37200525677,2328.5,1760.5,-5.638488912316e-07,-0.0001593079424386,0.0001593439654773,-5.257020866218e-07,4656,3520
2024-03-06T23-48-07_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0003.fits,2024-03-06T23:48:07.037,M 3,B,45.0,205.543736515,28.37238934541,205.86259822693663,28.002088577204507,205.2275910445361,28.00031195944196,205.22264328109705,28.74194295938939,205.86210519975168,28.74373222760671,RA---TAN,DEC--TAN,205.543736515,28.37238934541,2328.5,1760.5,-5.142197229208e-07,-0.0001593314528732,0.0001593252734179,-5.066630668403e-07,4656,3520
2024-03-06T23-48-52_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0004.fits,2024-03-06T23:48:52.715,M 3,B,45.0,205.5438107782,28.37231460772,205.86278922639963,28.00192394082101,205.2277920677708,28.00016736119476,205.22259945531167,28.741957573253305,205.8620522254786,28.74372793966283,RA---TAN,DEC--TAN,205.5438107782,28.37231460772,2328.5,1760.5,-5.604189937789e-07,-0.0001593291673863,0.0001593595997578,-5.011274386394e-07,4656,3520
2024-03-06T23-49-38_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0005.fits,2024-03-06T23:49:38.406,M 3,B,45.0,205.5436565468,28.37245711778,205.8626074840857,28.00219221916564,205.2276510956908,28.00041972030621,205.2224736752528,28.741974443299124,205.8618839958992,28.743760661351285,RA---TAN,DEC--TAN,205.5436565468,28.37245711778,2328.5,1760.5,-5.577054001028e-07,-0.0001593185504029,0.0001593090008605,-5.056420324542e-07,4656,3520
2024-03-06T23-50-24_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0006.fits,2024-03-06T23:50:24.192,M 3,B,45.0,205.5438742793,28.3727093897,205.8628394034108,28.00243778903429,205.2278489407926,28.00062623235413,205.2226770576961,28.74223334629919,205.8621220533861,28.74405859584717,RA---TAN,DEC--TAN,205.5438742793,28.3727093897,2328.5,1760.5,-5.566007745793e-07,-0.0001593267662749,0.0001593202537138,-5.167381130853e-07,4656,3520
2024-03-06T23-51-09_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0007.fits,2024-03-06T23:51:09.962,M 3,B,45.0,205.5439419476,28.37250333507,205.86276554541,28.002179814902185,205.227768801822,28.00031888848165,205.2228869456557,28.74207987732311,205.8623391551676,28.74395314586137,RA---TAN,DEC--TAN,205.5439419476,28.37250333507,2328.5,1760.5,-5.016926767403e-07,-0.0001593287620658,0.0001593531663958,-5.305794386008e-07,4656,3520
2024-03-06T23-52-29_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0008.fits,2024-03-06T23:52:29.152,M 3,B,45.0,205.539191733,28.37417342472,205.85813960259324,28.00391003761811,205.2231848505384,28.002102692560136,205.2180117993489,28.74368922338696,205.8574209831704,28.745510266670085,RA---TAN,DEC--TAN,205.539191733,28.37417342472,2328.5,1760.5,-5.568234393115e-07,-0.0001593156257152,0.0001593158320367,-5.155419700807e-07,4656,3520
2024-03-06T23-53-14_M 3_LIGHT-B_-20.00_ZWO ASI1600MM Pro_45.00s_139_1x1_0009.fits,2024-03-06T23:53:14.975,M 3,B,45.0,205.5398092899,28.37416765875,205.85879269762097,28.003861288617014,205.22384065962376,28.002024863109355,205.2185933101448,28.743726273336648,205.8580004511999,28.74557674094292,RA---TAN,DEC--TAN,205.5398092899,28.37416765875,2328.5,1760.5,-5.708038648359e-07,-0.000159315039088,0.0001593405490845,-5.238543910879e-07,4656,3520
2024-03-06T23-54-34_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0060.fits,2024-03-06T23:54:34.063,M 3,L,20.0,205.5398446747,28.3747463183,205.85879622740728,28.00442359906932,205.2238466135084,28.002605714150626,205.2186606193718,28.74432142106642,205.8580655142188,28.746153062499697,RA---TAN,DEC--TAN,205.5398446747,28.3747463183,2328.5,1760.5,-5.591866560259e-07,-0.0001593135859867,0.0001593435898188,-5.185454282969e-07,4656,3520
2024-03-06T23-54-54_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0061.fits,2024-03-06T23:54:54.903,M 3,L,20.0,205.5393016942,28.37433526133,205.85823448150583,28.00405825859005,205.2232717524073,28.00226774031972,205.21813685060044,28.74386474334037,205.85755416133648,28.74566878231283,RA---TAN,DEC--TAN,205.5393016942,28.37433526133,2328.5,1760.5,-5.495974455636e-07,-0.0001593173958659,0.0001593180628237,-5.107351659851e-07,4656,3520
2024-03-06T23-55-15_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0062.fits,2024-03-06T23:55:15.786,M 3,L,20.0,205.539073396,28.37368935529,205.8580328039129,28.00342312661503,205.22312333252347,28.00161611925532,205.21788187147217,28.743207949788125,205.857245398384,28.74502897319808,RA---TAN,DEC--TAN,205.539073396,28.37368935529,2328.5,1760.5,-5.69792297255e-07,-0.0001593049838385,0.0001593170043892,-5.154904609976e-07,4656,3520
2024-03-06T23-55-36_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0063.fits,2024-03-06T23:55:36.549,M 3,L,20.0,205.5391035813,28.37392672553,205.85808944699343,28.003646654760445,205.2230323840796,28.00181078634541,205.2178853081996,28.74345903377604,205.85739784597007,28.74530847932138,RA---TAN,DEC--TAN,205.5391035813,28.37392672553,2328.5,1760.5,-5.518164562089e-07,-0.00015934170787,0.0001593290787162,-5.236310270937e-07,4656,3520
2024-03-06T23-55-57_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0064.fits,2024-03-06T23:55:57.329,M 3,L,20.0,205.5390435159,28.37427889853,205.8579580052533,28.00396155090253,205.22295471662403,28.002112240158283,205.21789685902675,28.74384881160696,205.8573558433567,28.74571128303664,RA---TAN,DEC--TAN,205.5390435159,28.37427889853,2328.5,1760.5,-5.349299459169e-07,-0.0001593277604278,0.0001593480086652,-5.273929171988e-07,4656,3520
2024-03-06T23-56-18_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0065.fits,2024-03-06T23:56:18.095,M 3,L,20.0,205.5390660533,28.37449036837,205.8579850512265,28.0042246568084,205.22290044519104,28.002375848542428,205.2179151492656,28.74400862131179,205.85745543552093,28.745870254558834,RA---TAN,DEC--TAN,205.5390660533,28.37449036837,2328.5,1760.5,-5.212149162522e-07,-0.0001593477736578,0.0001593256736334,-5.272031557648e-07,4656,3520
2024-03-06T23-56-38_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0066.fits,2024-03-06T23:56:38.905,M 3,L,20.0,205.5396967263,28.37479586733,205.85866782157976,28.004490408638944,205.22377234424687,28.002698281717,205.218493091793,28.74435361732439,205.85784311599983,28.746159934922265,RA---TAN,DEC--TAN,205.5396967263,28.37479586733,2328.5,1760.5,-5.76883074503e-07,-0.0001592998840632,0.0001593306661597,-5.112860507781e-07,4656,3520
2024-03-06T23-56-59_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0067.fits,2024-03-06T23:56:59.746,M 3,L,20.0,205.5398960417,28.37502176212,205.85886466053387,28.004679799323632,205.22384620637496,28.00290408545188,205.21869465874607,28.744616023400493,205.85816890686053,28.746405333974828,RA---TAN,DEC--TAN,205.5398960417,28.37502176212,2328.5,1760.5,-5.526255954782e-07,-0.000159330448873,0.0001593427634789,-5.065385703884e-07,4656,3520
2024-03-06T23-58-05_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0068.fits,2024-03-06T23:58:05.045,M 3,L,20.0,205.5355382544,28.37818600216,205.8545107774574,28.00783684455034,205.21949139353103,28.006014232699293,205.21433260059723,28.747787385017023,205.8538087433629,28.74962362604103,RA---TAN,DEC--TAN,205.5355382544,28.37818600216,2328.5,1760.5,-5.538875511981e-07,-0.0001593260481065,0.0001593559179732,-5.19870956266e-07,4656,3520
2024-03-06T23-58-25_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0069.fits,2024-03-06T23:58:25.959,M 3,L,20.0,205.5353619853,28.3782693376,205.85430072719632,28.00797412931148,205.2192546630113,28.00616858344165,205.21419066763465,28.747816928831405,205.85369294168305,28.749635664827007,RA---TAN,DEC--TAN,205.5353619853,28.3782693376,2328.5,1760.5,-5.360211675442e-07,-0.0001593325257142,0.0001593290581062,-5.149595882546e-07,4656,3520
2024-03-06T23-58-46_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0070.fits,2024-03-06T23:58:46.666,M 3,L,20.0,205.5354128988,28.37765910414,205.85440678329263,28.00738395609968,205.2193236513408,28.00560017530356,205.21418623187807,28.74718638744339,205.85372534560724,28.74898370099389,RA---TAN,DEC--TAN,205.5354128988,28.37765910414,2328.5,1760.5,-5.499237505607e-07,-0.0001593426823457,0.0001593157467947,-5.088221482191e-07,4656,3520
2024-03-06T23-59-07_M 3_LIGHT-L_-20.00_ZWO ASI1600MM Pro_20.00s_139_1x1_0071.fits,2024-03-06T23:59:07.436,M 3,L,20.0,205.5355114388,28.37763588784,205.85447001872149,28.007333152545616,205.21938400675288,28.00550286546063,205.21432015813903,28.747190923940025,205.8538627808656,28.74903440017679,RA---TAN,DEC--TAN,205.5355114388,28.37763588784,2328.5,1760.5,-5.359588424434e-07,-0.0001593435154058,0.0001593375900777,-5.219906083085e-07,4656,3520
